franchisee_name,name_variants,first_name,total_units,brands_operated,brand_count,is_multi_brand,primary_state,all_states,tier,instantly_sequence,messaging_note,apollo_search_hint,apollo_company,apollo_email,apollo_linkedin,apollo_title,restaurant_phone,sample_address
"Acg 3413, L.P.","Acg 1333, L.P. / Acg 1359, L.P. / Acg 1404, L.P. / Acg 1413, L.P. / Acg 1421, L.P. / Acg 1437, L.P. / Acg 1438, L.P. / Acg 1439, L.P. / Acg 1450, L.P. / Acg 1454, L.P. / Acg 1467, L.P. / Acg 1468, L.P. / Acg 1477, L.P. / Acg 1934, L.P. / Acg 1942, L.P. / Acg 1948, L.P. / Acg 1954, L.P. / Acg 3000, L.P. / Acg 3001, L.P. / Acg 3003, L.P. / Acg 3006, L.P. / Acg 3009, L.P. / Acg 3010, L.P. / Acg 3011, L.P. / Acg 3012, L.P. / Acg 3013, L.P. / Acg 3014, L.P. / Acg 3015, L.P. / Acg 3017, L.P. / Acg 3018, L.P. / Acg 3020, L.P. / Acg 3021, L.P. / Acg 3023, L.P. / Acg 3024, L.P. / Acg 3025, L.P. / Acg 3026, L.P. / Acg 3027, L.P. / Acg 3028, L.P. / Acg 3030, L.P. / Acg 3410, L.P. / Acg 3411, L.P. / Acg 3412, L.P. / Acg 3413, L.P. / Acg 3414, L.P. / Acg 3415, L.P. / Acg 3416, Lp / Acg 3418, Lp / Acg 3419, Lp / Acg 3508, L.P. / Acg 3509, L.P. / Acg 3511, L.P. / Acg 3586, L.P. / Acg 3598, L.P. / Acg 3599, L.P. / Acg 3602, L.P. / Acg 3618, L.P. / Acg 3648, L.P. / Acg 3649, L.P. / Acg 3650, L.P. / Acg 3651, L.P. / Acg 3676, L.P. / Acg 3681, L.P. / Acg 3702, Lp / Acg 3734, Lp / Acg 3842, L.P.",Acg,65,IHOP,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Acg 3413, L.P. IHOP franchisee TX",,,,,(915) 751-7665,4500 Hondo Pass
"Khan, Mohammad S.",,"Khan,",64,Domino's,1,No,NJ,DE | NJ | PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Khan, Mohammad S. Domino's franchisee NJ",,,,,(302) 369-1100,60 N. College Ave.
"Pop Investments, Llc.",,Pop,63,Popeyes,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Pop Investments, Llc. Popeyes franchisee TX",,,,,(325) 795-8999,4425 Ridgemont Dr
"Wingmen V, Llc",,Wingmen,62,Buffalo Wild Wings,1,No,CA,CA | FL | IA | IL | IN | OR | WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Wingmen V, Llc Buffalo Wild Wings franchisee CA",,,,,760-961-1500,18965 Bear Valley Road
"Barber, John C.",,"Barber,",62,Domino's,1,No,NC,DE | MD | NC | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Barber, John C. Domino's franchisee NC",,,,,(302) 604-5200,17884 Coastal Hwy Unit #3
"Rrg Of Jacksonville, Llc",,Rrg,61,Burger King,1,No,FL,FL | GA | SC,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rrg Of Jacksonville, Llc Burger King franchisee FL",,,,,(904) 266-9734,1093 Us Highway 301 N
"Rockham Chesapeake, Llc (Drew Smith)","Rockham 5G De, Llc (Drew Smith) / Rockham 5G Nj, Llc (Drew Smith) / Rockham 5G Pa, Llc (Drew Smith) / Rockham Chesapeake, Llc (Drew Smith) / Rockham Hudson Llc (Drew Smith) / Rockham Mo, Llc (Drew Smith) / Rockham Nnj, Llc (Drew Smith)",Drew,61,Five Guys,1,No,NJ,DE | MD | NJ | PA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Drew Smith Five Guys franchisee NJ,,,,,302-832-7555,1249 Quintilio Dr.
"Shonaz Foods, Inc.",,Shonaz,60,Burger King,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Shonaz Foods, Inc. Burger King franchisee TX",,,,,(361) 668-3154,1800 E Main St
"Argonaut Food Partners, Llc",,Argonaut,60,KFC,1,No,ID,AZ | CO | IA | ID | MT | ND | NE | NM | NV | SD | TX | WA | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Argonaut Food Partners, Llc KFC franchisee ID",,,,,541/273-4639,"2350 Miracle Mile, Suite 550"
Richard T Lommen,,Richard,60,McDonald's,1,No,WI,MN | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Richard T Lommen McDonald's franchisee WI,,,,,507-377-1355,609 E MAIN ST
Apple New England Llc,,Apple,59,Applebee's,1,No,MA,MA | ME | NH | NY | RI | VT,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Apple New England Llc Applebee's franchisee MA,,,,,(508) 363-3032,632 Park Ave.
Tsfr Apple Venture Llc,,Tsfr,59,Applebee's,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Tsfr Apple Venture Llc Applebee's franchisee MI,,,,,(810) 984-5682,3700 Pine Grove Ave.
Abelardo Martinez,,Abelardo,59,McDonald's,1,No,AZ,AZ | CA | NM | NV,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Abelardo Martinez McDonald's franchisee AZ,,,,,928-774-1867,12500 BRANNIGAN PL
"Dhedhi, Danish W.",,"Dhedhi,",58,Domino's,1,No,AL,AL | MS | TN | TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Dhedhi, Danish W. Domino's franchisee AL",,,,,(256) 460-4020,13760 Highway 43 Suite 8-9
Hut Northwest Llc,,Hut,58,Pizza Hut,1,No,ID,ID | OR | WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Hut Northwest Llc Pizza Hut franchisee ID,,,,,208/377-0744,10244 W. Overland
"Tri-Arc Food Systems, Inc.",,Tri-Arc,57,Bojangles,1,No,NC,NC | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Tri-Arc Food Systems, Inc. Bojangles franchisee NC",,,,,919-362-1416,1209 Laura Village Drive
"Mt Food Group, Llc",,Mt,57,Burger King,1,No,CO,CO | UT | WY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Mt Food Group, Llc Burger King franchisee CO",,,,,(303) 422-6316,12580 West 64th Ave
"Ampler Burgers, Llc",,Ampler,56,Burger King,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Ampler Burgers, Llc Burger King franchisee TX",,,,,(903) 675-3572,1004 East Tyler
"Rompel, Micheal Sc","Rompel, Michael S / Rompel, Micheal Sc","Rompel,",56,Domino's,1,No,HI,HI | UT,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Rompel, Micheal Sc Domino's franchisee HI",,,,,(808) 468-8080,45-934 Kamechameha Hwy Unit 1A
Brent Bohn,,Brent,56,McDonald's,1,No,NV,AZ | NV,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Brent Bohn McDonald's franchisee NV,,,,,480-983-1310,2383 W APACHE TRL
"O'Neill, Louis C.",,"O'Neill,",55,Domino's,1,No,VA,DC | MD | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","O'Neill, Louis C. Domino's franchisee VA",,,,,(202) 484-3030,900 M St. SE
"Gronemann, James W.",,"Gronemann,",55,Domino's,1,No,IN,IL | IN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Gronemann, James W. Domino's franchisee IN",,,,,(847) 675-7711,4510 Oakton
"Franchise Management Investors Us, Llc",,Franchise,55,KFC,1,No,IA,AR | IA | IL | LA | MN | MO | MS | NE | NH | VT | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Franchise Management Investors Us, Llc KFC franchisee IA",,,,,506/323-1878,1311 St. Louis Street
Hut Birmingham Llc,,Hut,55,Pizza Hut,1,No,AL,AL | MS,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Hut Birmingham Llc Pizza Hut franchisee AL,,,,,205/663-5137,634 1st St N Ste 200
C Thomas Locke,,C,54,McDonald's,1,No,OH,OH | PA | WV,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",C Thomas Locke McDonald's franchisee OH,,,,,330-762-7747,578 E MARKET ST
Emerald City Pizza Llc,,Emerald,54,Pizza Hut,1,No,WA,WA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Emerald City Pizza Llc Pizza Hut franchisee WA,,,,,253/939-4099,1243 Auburn Way S
"Neighborhood Restaurant Partners Florida, Llc",,Neighborhood,53,Applebee's,1,No,FL,FL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Neighborhood Restaurant Partners Florida, Llc Applebee's franchisee FL",,,,,(407) 420-2940,2823 S. Orange Ave
"Ferdows, Farnad",,"Ferdows,",53,Domino's,1,No,CA,AZ | CA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Ferdows, Farnad Domino's franchisee CA",,,,,(520) 464-9628,1417 North Arizona Blvd
"Fgny Holding, Llc (Andrew Stern And John Rigos)","Fgny Holding, Llc (Andrew Stern And John Rigos) / Fgnyc, Llc (Andrew Stern And John Rigos) / Fgnyw, Llc (Andrew Stern And John Rigos)",Andrew,53,Five Guys,1,No,NY,MA | NY,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Andrew Stern And John Rigos Five Guys franchisee NY,,,,,518-452-6066,660 Merrill Rd.
Peter Napoli,,Peter,53,McDonald's,1,No,NH,ME | NH | NY | VT,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Peter Napoli McDonald's franchisee NH,,,,,207-369-9025,1029 ROUTE 2
Steven Kilian,,Steven,53,McDonald's,1,No,WI,MI | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Steven Kilian McDonald's franchisee WI,,,,,906-774-8430,1140 S STEPHENSON AVE
Ta Operating Llc,,Ta,53,Popeyes,1,No,CA,AL | AZ | CA | CO | CT | FL | GA | IL | IN | KY | MI | NM | OH | OK | TX | VA | WA | WI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Ta Operating Llc Popeyes franchisee CA,,,,,(256) 413-7135,1724 W Grand Ave
"Gilligan-Pop, Llc.",,"Gilligan-Pop,",53,Popeyes,1,No,OH,IN | KY | OH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Gilligan-Pop, Llc. Popeyes franchisee OH",,,,,(765) 356-0066,5713 S. Scatterfield Rd
"Apple Food Service Of Bridgewater, L.L.C.","Apple Food Service Of Brick, Inc. / Apple Food Service Of Bridgewater, L.L.C. / Apple Food Service Of Butler, Llc / Apple Food Service Of Clark, Llc / Apple Food Service Of Clifton, L.L.C. / Apple Food Service Of Edison, L.L.C. / Apple Food Service Of Elizabeth, Llc / Apple Food Service Of Garfield, Llc / Apple Food Service Of Hackensack, Llc / Apple Food Service Of Hackettstown, Llc / Apple Food Service Of Hillsborough, Llc / Apple Food Service Of Howell, Llc / Apple Food Service Of Jersey City, Llc / Apple Food Service Of Kearny, Llc / Apple Food Service Of Lacey, Llc / Apple Food Service Of Linden, Llc / Apple Food Service Of Manahawkin, Llc / Apple Food Service Of Manalapan, L.L.C. / Apple Food Service Of Manchester, Llc / Apple Food Service Of Middletown, Llc / Apple Food Service Of Milltown, L.L.C. / Apple Food Service Of Mt. Olive, Llc / Apple Food Service Of Newark, Llc / Apple Food Service Of Newton, Llc / Apple Food Service Of North Bergen, Llc / Apple Food Service Of Ocean, Llc / Apple Food Service Of Parsippany, Inc. / Apple Food Service Of Phillipsburg, Llc / Apple Food Service Of Piscataway, Inc / Apple Food Service Of Rockaway, Llc / Apple Food Service Of Tinton Falls, Inc. / Apple Food Service Of Toms River, L.L.C. / Apple Food Service Of Totowa, Inc. / Apple Food Service Of Union, Llc / Apple Food Service Of Woodbridge, Inc. / Apple New Jersey Llc",Apple,52,Applebee's,1,No,NJ,NJ,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Apple Food Service Of Bridgewater, L.L.C. Applebee's franchisee NJ",,,,,(609) 978-0700,205 Rt. 72 West
"Gps Hospitality Partners Iii, Llc",,Gps,52,Burger King,1,No,MI,MI,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Gps Hospitality Partners Iii, Llc Burger King franchisee MI",,,,,(989) 266-8231,1675 Wright Ave
"Salido, Fernando",,"Salido,",52,Domino's,1,No,TX,TX,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Salido, Fernando Domino's franchisee TX",,,,,(512) 258-7000,"7900 N. F M 620, Suite 140"
"Koning Restaurants International, L.C.",,Koning,52,Pizza Hut,1,No,FL,FL,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Koning Restaurants International, L.C. Pizza Hut franchisee FL",,,,,954/345-8333,7808 Wiles Rd
Dharod,,Dharod,51,Burger King,1,No,KS,IL | KS | MO,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Dharod Burger King franchisee KS,,,,,(618) 887-0700,5979 Belleville Crossing St
"Tri City Foods Of Minnesota, Llc",,Tri,51,Burger King,1,No,MN,MN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Tri City Foods Of Minnesota, Llc Burger King franchisee MN",,,,,(507) 373-3365,2011 E Main St
"Vitaligent-Norcal, Llc",,"Vitaligent-Norcal,",51,Jamba,1,No,CALIFORNIA,CALIFORNIA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Vitaligent-Norcal, Llc Jamba franchisee CALIFORNIA",,,,,916.722.1232,"7903 Walerga Rd., #102"
"Quantum Restaurants, Llc",,Quantum,51,Little Caesars,1,No,GEORGIA,FLORIDA | GEORGIA | SOUTH CAROLINA | TENNESSEE,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Quantum Restaurants, Llc Little Caesars franchisee GEORGIA",,,,,(772) 778-7717,755 27TH AVENUE SW
Adrian T Smith,,Adrian,51,McDonald's,1,No,NC,NC | SC | VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Adrian T Smith McDonald's franchisee NC,,,,,336-227-3646,1829 N CHURCH ST
Quality Huts Midwest Llc,,Quality,51,Pizza Hut,1,No,IL,IL | IN,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Quality Huts Midwest Llc Pizza Hut franchisee IL,,,,,630/543-1155,32 W Lake St
Tasty Hut Of Va Llc,,Tasty,51,Pizza Hut,1,No,VA,VA,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.",Tasty Hut Of Va Llc Pizza Hut franchisee VA,,,,,276/300-2020,121 Cook St
"Northeast Foods, Llc",,Northeast,50,Burger King,1,No,MA,MA | NH,A,nova_qsr_tier_a,"Has HR/Ops layer. Pain: no centralized hiring system across 16-200 locations. Pitch: Nova as command center for all-location hiring — one dashboard, AI screening, consistent process.","Northeast Foods, Llc Burger King franchisee MA",,,,,(617) 783-0106,210 Brighton Ave
